hotel_name,hotel_adress,raiting_stars,url
Vida Dubai Marina & Yacht Club,"Al Hubob Street Dubai Marina, Dubai Marina, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/vida-dubai-marina-yacht-club.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=509&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538203&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Rose Park Hotel Al Barsha,"Opp. Mashreq Metro Station,Sheikh Zayed Road, Al Barsha, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/rose-park-al-barsha.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=510&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538203&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Hyatt Place Dubai Al Rigga,"Al Rigga Road, 33178 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/hyatt-place-dubai-al-rigga.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=514&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538203&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Hyde Hotel Dubai,"Dubai Business Bay Dubai, 213208 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/hyde-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=516&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538203&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Gevora Hotel,"Sheikh Zayed Road Trade Centre Area,Next to Al Attar Tower, Trade Centre, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/gevora.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=517&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538203&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Occidental Al Jaddaf, Dubai","326 Al Khail Road, Al Jaddaf Area, United Arab Emirates, Bur Dubai, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/occidental-al-jaddaf.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=521&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538203&map_fdco=1&from=searchresults#hotelTmpl
Gulf Court Hotel Business Bay,"Al Abraj Street, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/gulf-court-business-bay.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=522&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538203&map_fdco=1&from=searchresults#hotelTmpl
Hyatt Regency Creek Heights Residences,"Dubai Healthcare City, 20th Street,Bur Dubai, Bur Dubai, 5668 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/hyatt-regency-creek-heights-residences.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=523&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538203&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Aloft Dubai Creek,"Baniyas Road, Deira, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/aloft-city-centre-deira-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=526&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538208&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
MD Hotel By Gewan formerly Cassells,"Opp. Mashreq Metro Station, Sheikh Zayed Road, Al Barsha, Dubai, United Arab Emirates, Al Barsha, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/cassells-al-barsha.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=532&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538208&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Mövenpick Hotel Jumeirah Beach,"Jumeirah Beach Residence, Jumeirah Beach Residence, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/movenpick-jumeirah-beach.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=534&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538208&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Kempinski Hotel Mall of the Emirates,"Sheikh Zayed Road, Al Barsha, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/kempinski-mall-of-the-emirates.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=537&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538208&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Taj Dubai,"Downtown Burj Khalifa Street, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/taj-dubai-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=538&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538208&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Orchid Vue Hotel,"Street 1 A, Behind ADCB Bank, Khalid Bin Al Waleed Road, Bur Dubai, Bur Dubai, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/orchid-vue.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=542&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538208&map_fdco=1&from=searchresults#hotelTmpl
Carlton Downtown Hotel,"Sheikh Zayed Road, Near DIFC Metro Station, Trade Centre, P.O. Box 7143 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/warwick-dubai-dubai1.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=544&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538208&map_fdco=1&from=searchresults#hotelTmpl
Grand Hyatt Residence,"Oud Metha, Dubai Healthcare City, Near Sheikh Zayed Road & Wafi Mall, Bur Dubai, PO Box 7167 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/grand-hyatt-residence.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=546&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538208&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Pullman Dubai Downtown,"Marasi Drive, Business Bay, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/pullman-dubai-downtown.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=549&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538208&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Grand Hyatt Residence,"Oud Metha, Dubai Healthcare City, Near Sheikh Zayed Road & Wafi Mall, Bur Dubai, PO Box 7167 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/grand-hyatt-residence.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=552&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538214&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Four Points by Sheraton Production City, Dubai","Dubai Production City, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/fourpointsbysheraton-hotel-dubai-production-city.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=553&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538214&map_fdco=1&from=searchresults#hotelTmpl
Gulf Court Hotel Business Bay,"Al Abraj Street, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/gulf-court-business-bay.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=557&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538214&map_fdco=1&from=searchresults#hotelTmpl
DoubleTree by Hilton Hotel and Residences Dubai – Al Barsha,"Opposite to Mall of the Emirates , Al Barsha, PO Box 72584 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/doubletree-by-hilton-dubai-al-barsha.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=561&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538214&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Westminster Dubai Mall,"The Address Dubai Mall Residence - Downtown Dubai, Downtown Dubai, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/the-address-dubai-mall-residence.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=564&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538214&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Vida Emirates Hills,"Emirates Hills, Dubai, United Arab Emirates, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/vida-the-hills.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=565&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538214&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Ascot Hotel,"Khalid Bin Walid Road, Bur Dubai, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/ascot.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=566&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538214&map_fdco=1&from=searchresults#hotelTmpl
Gulf Inn Hotel Al Nasr Formerly Roda Links Al Nasr,"10th Street, Oud Metha, Bur dubai, Bur Dubai, 43490 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/roda-links-al-nasr.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=568&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538214&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
La Suite Dubai Hotel & Apartments,"Sheikh Zayed Road, Dubai Media City, P.O box 502306, Al Sufouh, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/la-suite-dubai-hotel-apartments.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=571&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538214&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Four Points by Sheraton Downtown Dubai,"4C street, Al Mankool, Bur Dubai, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/four-points-by-sheraton-downtown.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=573&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538214&map_fdco=1&from=searchresults#hotelTmpl
"Sheraton Mall of the Emirates Hotel, Dubai","Sheikh Zayed Road , Al Barsha, Al Barsha, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/sheraton-dubai-mall-of-the-emirates.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=580&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538219&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Ramada by Wyndham Dubai Barsha Heights,"Tecom, Barsha Heights (Tecom) , Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/ramada-by-wyndham-dubai-barsha-heights.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=581&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538219&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Radisson Blu Hotel, Dubai Waterfront","Al Abraaj Street, Business Bay, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/radisson-blu-dubai-watefront.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=582&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538219&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Four Points by Sheraton Downtown Dubai,"4C street, Al Mankool, Bur Dubai, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/four-points-by-sheraton-downtown.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=587&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538219&map_fdco=1&from=searchresults#hotelTmpl
Park Regis Kris Kin Hotel,"Sheikh Khalifah Bin Zayed St. Opp Burjuman Centre, Bur Dubai, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/park-regis-kris-kis.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=588&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538219&map_fdco=1&from=searchresults#hotelTmpl
Canopy by Hilton Dubai Al Seef,"Al Seef Street, Umm Hurair 1, Dubai Creek, P.O. Box 35449, Bur Dubai, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/canopy-by-hilton-dubai-al-seef.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=594&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538219&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Four Points by Sheraton Production City, Dubai","Dubai Production City, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/fourpointsbysheraton-hotel-dubai-production-city.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=596&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538219&map_fdco=1&from=searchresults#hotelTmpl
Mövenpick Hotel & Apartments Dubai,"19th Street, Oud Metha Street, Bur Dubai, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/movenpick-burdubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=598&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538219&map_fdco=1&from=searchresults#hotelTmpl
